2.03614367382165e+01,-2.27399574686126e+00,-6.90699745780793e-01,3.85302826317168e+00,8.70164277391999e+01,1.53945594597532e+01,3.78483248760494e+01
2.03726971539295e+01,-2.27657286996220e+00,-7.60353039625079e-01,3.88295448075252e+00,8.70403396250241e+01,1.54478868157631e+01,3.78742413319844e+01
2.03648756693117e+01,-2.25619191632035e+00,-8.48349557145102e-01,3.92035569178699e+00,8.70701984255002e+01,1.55263060980149e+01,3.78662785621424e+01
2.03559791448433e+01,-2.25552230251333e+00,-9.27756335082422e-01,3.95122862336205e+00,8.71036932458419e+01,1.55929934005699e+01,3.78651034353581e+01
2.03576377542942e+01,-2.24180752361584e+00,-1.01620691200778e+00,3.98085746506996e+00,8.71220772789750e+01,1.56549497644557e+01,3.78770350311273e+01
2.03542645928431e+01,-2.24839565598525e+00,-1.09578845486349e+00,4.01440185097517e+00,8.71267339968592e+01,1.57491274393614e+01,3.78712531366769e+01
2.03704376619619e+01,-2.28340027130961e+00,-1.13397283138662e+00,4.02020191776983e+00,8.70963962218868e+01,1.58028409914387e+01,3.79000494861917e+01
2.03580508070738e+01,-2.30818058791729e+00,-1.16502026874959e+00,4.04576309967740e+00,8.70652440569293e+01,1.58938197835352e+01,3.78826245033845e+01
2.03631097854370e+01,-2.29238828007750e+00,-1.21540843612953e+00,4.08726517137199e+00,8.70752041887458e+01,1.59596199321369e+01,3.78870868565714e+01
2.03657829991273e+01,-2.28507415017235e+00,-1.25239132734905e+00,4.10956485895650e+00,8.70749149244254e+01,1.59957892574519e+01,3.78837792501354e+01
2.03640379252403e+01,-2.25664256623784e+00,-1.26996853240822e+00,4.12809729805036e+00,8.70623062957776e+01,1.60672652278465e+01,3.78778483379331e+01
2.03580812715211e+01,-2.21695209969963e+00,-1.28622734702759e+00,4.15656944892659e+00,8.70986413784526e+01,1.61471926223559e+01,3.78657559209602e+01
2.03624304669481e+01,-2.20924675245958e+00,-1.29310940540460e+00,4.19811773753130e+00,8.71023622118135e+01,1.62112220549586e+01,3.78585935949661e+01
2.03611928557031e+01,-2.18139859623643e+00,-1.30545627533025e+00,4.24077761506281e+00,8.71547442155400e+01,1.62702463822129e+01,3.78594508405540e+01
2.03478882590875e+01,-2.13271217271743e+00,-1.32275646197597e+00,4.27942957145488e+00,8.71985391695819e+01,1.63186170156618e+01,3.78413280138837e+01
2.03397195474844e+01,-2.12201265305341e+00,-1.34349398377612e+00,4.31244141043255e+00,8.71867979512721e+01,1.63656059861963e+01,3.78263181597289e+01
2.03367996737599e+01,-2.10475548253874e+00,-1.35649905510738e+00,4.37887284348771e+00,8.72293526824414e+01,1.64793674782299e+01,3.78180812142009e+01
2.03273912704625e+01,-2.14356381512191e+00,-1.35786828336645e+00,4.41718284442174e+00,8.72089424383371e+01,1.65954407837991e+01,3.77992734264432e+01
2.03330962497097e+01,-2.12756813846312e+00,-1.36591857933841e+00,4.42413705341118e+00,8.72067064911958e+01,1.66190299623837e+01,3.78037964307842e+01
2.03200491904029e+01,-2.07315728953936e+00,-1.36232068091558e+00,4.42528263081994e+00,8.72519800144031e+01,1.66579931150588e+01,3.77758438584237e+01
2.03206626410054e+01,-2.02662529462887e+00,-1.41423146766845e+00,4.47583644044674e+00,8.73222419172160e+01,1.67692314165557e+01,3.77770031014448e+01
2.03174037549320e+01,-1.98760723807935e+00,-1.44235262045671e+00,4.53067513255371e+00,8.74167068741452e+01,1.68681860879904e+01,3.77760849385675e+01
2.03079553534094e+01,-1.91448854595130e+00,-1.51223479847972e+00,4.59090099283220e+00,8.75218895503627e+01,1.69828117302548e+01,3.77566325227547e+01
2.03060706646256e+01,-1.86994814160358e+00,-1.51209093284498e+00,4.65751891410056e+00,8.76104152454194e+01,1.71026705083092e+01,3.77538857129771e+01
2.03044112403928e+01,-1.85361552810801e+00,-1.52875284682149e+00,4.72019044110362e+00,8.76917833886899e+01,1.72041559398626e+01,3.77556948049652e+01
2.03160692134766e+01,-1.82820548755627e+00,-1.57040042835160e+00,4.75257083560846e+00,8.77867929596258e+01,1.72815810234988e+01,3.77783477295854e+01
2.03106168897832e+01,-1.81101000342182e+00,-1.61362538859718e+00,4.78106076338077e+00,8.78738687963183e+01,1.73373686685349e+01,3.77689697589339e+01
2.03047309605813e+01,-1.80853134037438e+00,-1.61768258919427e+00,4.82836587578694e+00,8.79289687498686e+01,1.74188979728126e+01,3.77664982885283e+01
2.03159784636830e+01,-1.85603396922071e+00,-1.62016083338312e+00,4.87798822829077e+00,8.79264802801790e+01,1.74662175659424e+01,3.77950006506886e+01
2.03133898678420e+01,-1.93884479089708e+00,-1.60326460213847e+00,4.90327397466511e+00,8.79021662297634e+01,1.75106319651283e+01,3.77965852631660e+01
2.03236163190599e+01,-1.99466901383297e+00,-1.59158947938414e+00,4.93945725232843e+00,8.78448958147035e+01,1.75551803111144e+01,3.78257930568948e+01
2.03238708302530e+01,-2.05132899541567e+00,-1.59828907436906e+00,4.97659082289968e+00,8.77996855024666e+01,1.76070864151305e+01,3.78182929633290e+01
2.03241444017886e+01,-2.12179424016076e+00,-1.55745372541974e+00,5.02541043051494e+00,8.78149780350869e+01,1.76788006380628e+01,3.78145714378273e+01
2.03231041647616e+01,-2.18996896303669e+00,-1.53300505961266e+00,5.07860224510874e+00,8.78236019620997e+01,1.77881632388212e+01,3.78115178028982e+01
2.03315159352035e+01,-2.21828419051807e+00,-1.54243211905424e+00,5.09842580324016e+00,8.78384093011947e+01,1.78328689026530e+01,3.78135469014969e+01
2.03456587978205e+01,-2.27140847887287e+00,-1.53896894376714e+00,5.11356329058497e+00,8.77958758350052e+01,1.78752808243994e+01,3.78279991860161e+01
2.03508988539888e+01,-2.31854671282820e+00,-1.52470934744376e+00,5.12552016410601e+00,8.77501112341368e+01,1.78857839325440e+01,3.78301546104011e+01
